user_id,age,gender,registration_date,avg_monthly_spend
U102099,30,M,2022-03-01,16977.26
U102100,65,F,2023-01-11,12510.8
U102101,52,F,2022-04-21,18694.06
U102102,26,O,2022-12-22,11988.08
U102103,24,F,2022-03-12,28180.41
U102104,63,F,2023-03-30,31138.9
U102105,32,M,2021-10-18,21991.51
U102106,57,F,2022-05-27,27330.37
U102107,25,M,2022-01-13,2686.28
U102108,32,M,2023-05-01,3628.98
U102109,32,O,2021-10-25,12427.52
U102110,32,F,2021-10-15,15329.85
U102111,53,M,2023-07-14,13414.34
U102112,65,F,2022-12-28,1862.92
U102113,65,M,2022-02-13,24212.73
U102114,56,M,2021-08-07,32233.59
U102115,28,M,2021-12-18,25247.9
U102116,67,M,2022-09-01,23684.19
U102117,46,F,2023-02-15,16808.96
U102118,46,M,2021-07-03,8256.02
U102119,54,F,2021-08-06,15580.22
U102120,57,M,2021-07-16,31844.7
U102121,67,F,2023-02-10,12184.1
U102122,48,F,2022-10-05,11360.34
U102123,49,F,2023-04-10,23858.43
U102124,56,M,2021-05-21,24389.49
U102125,31,F,2021-08-13,8216.79
U102126,34,F,2023-06-17,12908.12
U102127,50,M,2023-04-07,10984.76
U102128,21,M,2022-06-15,15557.52
U102129,34,M,2022-10-25,23829.49
U102130,55,M,2022-09-12,8567.78
U102131,68,M,2022-12-11,23717.32
U102132,45,M,2022-02-17,15813.21
U102133,38,M,2021-07-14,33609.54
U102134,40,F,2021-06-26,17550.65
U102135,53,M,2022-09-17,14224.65
U102136,46,M,2021-09-20,19597.72
U102137,19,F,2022-01-28,12302.83
U102138,46,M,2023-05-25,637.82
U102139,38,M,2021-10-23,13075.83
U102140,54,M,2022-12-28,12949.65
U102141,63,M,2022-04-02,2261.46
U102142,68,M,2022-01-02,14415.72
U102143,49,M,2021-05-31,500.0
U102144,36,M,2021-05-27,12218.51
U102145,41,O,2021-10-15,16948.77
U102146,27,F,2022-07-30,15775.97
U102147,66,M,2022-11-09,11711.44
U102148,62,M,2022-10-01,14315.76
U102149,62,M,2021-05-24,8727.48
U102150,35,F,2023-05-18,15086.53
U102151,34,F,2022-07-12,15464.69
U102152,62,M,2022-02-11,7798.0
U102153,46,M,2023-11-11,17141.59
U102154,54,M,2022-03-27,17091.62
U102155,43,F,2023-03-25,13670.32
U102156,41,F,2023-03-05,34368.38
U102157,50,M,2022-04-08,13874.38
U102158,60,F,2023-11-24,12766.13
U102159,35,M,2023-07-03,11620.86
U102160,60,F,2022-09-17,7232.49
U102161,30,F,2022-05-15,20487.18
U102162,38,M,2023-08-19,9510.02
U102163,65,M,2022-12-17,10456.41
U102164,67,F,2023-02-07,10694.07
U102165,66,M,2022-07-02,7120.45
U102166,34,F,2023-02-14,991.33
U102167,61,M,2023-12-01,11296.48
U102168,66,F,2022-07-06,21986.68
U102169,68,M,2021-09-01,16575.84
U102170,19,M,2022-05-14,27484.6
U102171,56,M,2022-12-16,21007.65
U102172,69,M,2022-08-22,19191.72
U102173,57,M,2023-07-20,30061.19
U102174,30,F,2023-04-17,14222.84
U102175,57,M,2022-10-04,15504.61
U102176,23,M,2022-05-07,14908.28
U102177,42,M,2022-08-18,27350.29
U102178,50,M,2021-05-12,15020.12
U102179,41,F,2022-03-24,9813.78
U102180,54,F,2023-11-10,19701.4
U102181,30,M,2022-07-12,8469.92
U102182,49,F,2022-05-16,19267.77
U102183,51,F,2023-10-21,18310.73
U102184,50,O,2022-11-24,13484.78
U102185,33,M,2021-08-09,19526.49
U102186,33,M,2022-12-21,3097.68
U102187,31,M,2022-09-16,16303.7
U102188,42,F,2023-05-02,11297.88
U102189,48,F,2023-09-19,37898.11
U102190,36,M,2023-01-28,16246.6
U102191,39,M,2021-11-13,10228.86
U102192,32,F,2021-04-23,3973.59
U102193,29,F,2022-03-02,25443.25
U102194,52,M,2021-09-18,12199.74
U102195,60,F,2022-03-13,8669.18
U102196,33,M,2022-03-04,17690.39
U102197,62,M,2022-10-14,20197.75
U102198,47,F,2023-10-04,20071.62
U102199,26,F,2022-10-30,15158.0
U102200,37,O,2021-08-16,16273.52
U102201,18,M,2022-06-30,16856.3
U102202,20,M,2021-11-23,17691.17
U102203,35,M,2023-10-14,18399.08
U102204,41,M,2023-05-21,23755.62
U102205,59,M,2023-02-16,15451.32
U102206,24,M,2022-12-19,8465.57
U102207,61,M,2021-04-18,13845.67
U102208,30,M,2022-09-10,21030.25
U102209,25,M,2022-02-28,707.78
U102210,54,F,2022-03-17,753.98
U102211,58,M,2022-10-22,22346.21
U102212,49,F,2021-05-09,27160.98
U102213,24,F,2023-05-01,4878.4
U102214,23,F,2023-10-30,15803.67
U102215,38,M,2021-12-10,11803.64
U102216,41,M,2022-03-08,12913.36
U102217,69,F,2023-03-25,17444.25
U102218,32,F,2021-08-13,4657.04
U102219,28,M,2023-06-28,6142.26
U102220,67,M,2023-04-03,12589.99
U102221,26,F,2023-07-06,13837.0
U102222,19,M,2023-06-05,5992.36
U102223,39,F,2021-12-25,21317.18
U102224,38,M,2022-01-19,11659.51
U102225,50,M,2022-03-19,11625.46
U102226,63,F,2021-08-20,17261.27
U102227,66,M,2023-09-26,13968.73
U102228,33,F,2022-04-10,21699.81
U102229,69,M,2023-08-13,7532.62
U102230,50,M,2021-05-20,3820.91
U102231,21,F,2022-03-28,12521.7
U102232,66,M,2021-11-25,15481.89
U102233,25,M,2022-05-28,5073.95
U102234,48,F,2022-11-25,3897.97
U102235,59,F,2022-02-05,16458.38
U102236,30,F,2021-09-13,8937.76
U102237,32,M,2023-06-13,3379.91
U102238,42,M,2021-08-09,22722.73
U102239,64,F,2021-12-28,9945.64
U102240,29,M,2023-09-10,24198.49
U102241,52,M,2021-06-07,15227.77
U102242,41,F,2023-06-11,17358.07
U102243,23,M,2022-04-28,13308.0
U102244,54,M,2023-07-30,500.0
U102245,61,M,2023-05-26,5905.71
U102246,47,M,2022-03-19,13994.32
U102247,27,F,2022-02-11,17917.83
U102248,26,F,2022-02-04,682.61
U102249,40,M,2023-01-04,14571.19
U102250,44,M,2021-09-28,6021.89
U102251,46,F,2023-10-16,16876.96
U102252,30,M,2021-08-26,14844.79
U102253,44,F,2023-02-12,20948.01
U102254,33,F,2022-04-09,23534.58
U102255,53,F,2021-07-07,18671.92
U102256,59,M,2023-03-30,21883.15
U102257,51,O,2022-10-30,12197.26
U102258,18,M,2021-09-20,37584.94
U102259,69,F,2021-08-16,5249.45
U102260,19,F,2023-04-18,10777.95
U102261,69,F,2022-07-27,22210.87
U102262,19,F,2023-01-13,21021.77
U102263,44,F,2022-07-19,18899.11
U102264,23,M,2022-11-30,20402.55
U102265,22,M,2023-11-27,500.0
U102266,53,F,2021-06-19,27714.39
U102267,55,F,2022-03-25,13368.87
U102268,24,M,2022-09-11,24967.15
U102269,68,F,2023-08-20,500.0
U102270,34,F,2023-09-24,17052.55
U102271,34,M,2022-08-25,10491.98
U102272,33,M,2022-03-13,19576.96
U102273,41,M,2023-03-25,17536.56
U102274,27,M,2021-12-10,17928.38
U102275,40,M,2022-11-17,6528.47
U102276,28,M,2023-11-22,14544.25
U102277,20,M,2022-06-30,13558.66
U102278,37,M,2023-06-10,18962.48
U102279,52,F,2023-11-18,22914.38
U102280,57,M,2023-07-29,16203.81
U102281,36,O,2023-03-01,4790.62
U102282,34,F,2022-07-21,15860.63
U102283,58,F,2021-04-17,35888.61
U102284,53,O,2023-05-05,28168.04
U102285,61,F,2023-10-08,500.0
U102286,65,M,2023-05-31,15506.75
U102287,60,F,2023-01-27,22456.96
U102288,66,M,2023-05-17,13541.38
U102289,39,F,2023-01-25,11319.27
U102290,38,F,2021-05-07,12864.29
U102291,34,M,2022-11-29,19417.52
U102292,30,M,2022-03-27,5812.24
U102293,56,F,2022-02-06,24509.51
U102294,55,M,2023-07-29,14552.06
U102295,59,M,2023-04-06,7519.81
U102296,26,M,2022-10-25,23994.8
U102297,43,M,2022-09-12,2638.95
U102298,29,F,2023-11-20,10558.32
U102299,64,F,2022-03-17,10426.6
U102300,31,M,2023-02-14,32151.54
U102301,25,M,2023-01-24,9519.83
U102302,47,M,2022-04-27,500.0
U102303,63,M,2021-05-26,10345.48
U102304,65,F,2021-08-15,18644.4
U102305,22,F,2021-04-26,21272.68
U102306,34,M,2022-10-27,33212.32
U102307,25,F,2023-08-08,26255.18
U102308,34,M,2023-05-07,16503.38
U102309,45,F,2023-01-03,7868.68
U102310,32,F,2023-02-14,27992.22
U102311,21,F,2023-05-15,12051.49
U102312,44,F,2023-07-09,9734.74
U102313,20,F,2023-06-04,11663.41
U102314,29,M,2022-03-04,4981.69
U102315,18,M,2022-08-13,11279.84
U102316,22,M,2023-10-27,13135.13
U102317,40,F,2022-06-04,20845.25
U102318,62,F,2021-09-06,11895.29
U102319,58,F,2022-10-16,4860.33
U102320,23,F,2023-01-27,2169.82
U102321,19,M,2023-03-13,16676.56
U102322,35,F,2022-11-29,15581.01
U102323,51,F,2023-03-07,10565.5
U102324,56,M,2021-06-19,11260.35
U102325,60,M,2021-04-14,18107.9
U102326,35,M,2023-01-04,26124.37
U102327,26,M,2021-06-20,8758.84
U102328,19,F,2021-08-27,15711.22
U102329,25,F,2023-09-20,22666.16
U102330,21,F,2022-08-13,8791.09
U102331,62,M,2022-03-06,14874.94
U102332,31,F,2022-10-19,14696.04
U102333,60,F,2022-09-15,4509.64
U102334,46,M,2022-08-10,16347.99
U102335,46,F,2022-02-02,15252.36
U102336,41,M,2023-02-21,19440.67
U102337,60,M,2022-05-02,5504.91
U102338,20,M,2023-04-10,15079.76
U102339,22,M,2021-07-23,26053.87
U102340,40,F,2023-09-11,31620.0
U102341,38,M,2023-09-29,25241.03
U102342,46,M,2023-10-27,5583.43
U102343,56,M,2022-12-28,18608.42
U102344,48,M,2022-04-23,11134.83
U102345,31,M,2021-04-21,17271.2
U102346,35,M,2022-09-17,8822.27
U102347,57,F,2023-06-09,1292.21
U102348,28,M,2022-12-10,12243.86
U102349,44,F,2023-08-01,20780.82
U102350,46,M,2022-09-01,17304.0
U102351,57,F,2021-12-25,18223.58
U102352,55,F,2023-10-29,16730.8
U102353,42,M,2021-11-08,18236.22
U102354,34,M,2023-04-25,19236.09
U102355,37,F,2022-02-18,12802.55
U102356,39,M,2021-10-02,15663.12
U102357,29,F,2021-11-10,28946.07
U102358,50,M,2022-02-21,16136.25
U102359,28,M,2022-01-29,15340.51
U102360,51,F,2023-06-04,15823.08
U102361,57,F,2023-07-24,13256.73
U102362,68,M,2022-11-28,11517.15
U102363,24,F,2022-04-22,16669.43
U102364,57,F,2022-04-12,10954.28
U102365,22,M,2021-11-09,13835.88
U102366,35,M,2023-02-06,8675.88
U102367,27,M,2021-08-15,15864.09
U102368,26,M,2022-09-23,19673.56
U102369,27,F,2023-04-08,13304.68
U102370,20,M,2021-12-19,500.0
U102371,60,M,2023-08-01,19722.97
U102372,21,F,2022-11-04,15961.47
U102373,38,F,2021-11-05,7054.15
U102374,54,F,2021-11-15,21186.16
U102375,69,F,2023-03-29,3812.6
U102376,62,M,2023-06-24,23363.26
U102377,25,F,2023-11-02,14541.07
U102378,69,M,2023-09-07,500.0
U102379,51,M,2021-09-23,16426.64
U102380,27,M,2021-11-02,11750.46
U102381,41,F,2022-07-30,10545.21
U102382,65,F,2022-05-28,9098.19
U102383,38,M,2023-01-20,13982.27
U102384,27,F,2023-05-30,11118.49
U102385,63,F,2023-11-21,500.0
U102386,67,M,2022-02-19,25176.54
U102387,68,F,2023-10-29,13045.14
U102388,67,M,2023-08-23,9144.52
U102389,63,O,2021-10-25,5972.61
U102390,41,M,2022-05-16,21165.86
U102391,27,M,2022-08-14,4612.54
U102392,50,M,2023-05-05,16071.9
U102393,29,M,2023-07-10,10330.81
U102394,42,F,2022-09-06,10796.64
U102395,52,F,2022-12-20,6171.52
U102396,67,M,2022-07-02,10037.44
U102397,33,F,2023-06-25,15070.5
U102398,31,F,2023-04-22,16882.5
U102399,56,F,2023-08-15,8715.26
U102400,18,F,2022-10-17,14272.52
U102401,47,M,2023-03-09,22107.64
U102402,56,M,2023-04-30,1698.97
U102403,46,F,2022-06-17,14949.85
U102404,37,F,2022-08-07,7393.73
U102405,61,F,2023-05-13,6578.53
U102406,37,F,2022-01-23,17088.09
U102407,54,M,2023-01-03,10637.99
U102408,42,F,2023-01-05,5265.57
U102409,19,M,2022-08-26,25594.27
U102410,45,M,2023-07-21,22360.72
U102411,20,M,2022-10-21,500.0
U102412,66,M,2022-05-17,3204.57
U102413,49,F,2023-07-31,19747.66
U102414,37,M,2022-06-03,12721.01
U102415,43,F,2023-10-26,27004.6
U102416,50,F,2022-04-26,19930.69
U102417,31,F,2023-10-29,17395.72
U102418,32,F,2023-06-16,6825.1
U102419,39,M,2022-12-28,18931.52
U102420,31,M,2022-04-15,4793.89
U102421,57,M,2022-01-04,25441.96
U102422,23,M,2022-09-04,18377.11
U102423,60,F,2023-07-28,8401.36
U102424,36,M,2022-11-22,21437.42
U102425,47,M,2021-10-30,32932.2
U102426,26,M,2023-09-06,13259.06
U102427,38,F,2022-01-07,19403.31
U102428,57,F,2022-11-23,11545.37
U102429,32,M,2023-11-29,15682.82
U102430,24,F,2022-01-28,2942.12
U102431,45,F,2023-11-07,14995.76
U102432,26,F,2022-12-09,15348.62
U102433,34,M,2023-05-27,29391.98
U102434,41,F,2022-05-15,639.98
U102435,47,M,2023-10-09,12752.93
U102436,51,M,2023-09-05,25304.94
U102437,53,F,2022-07-05,13065.83
U102438,61,F,2021-04-12,13629.27
U102439,21,M,2023-10-25,8333.93
U102440,36,F,2022-09-12,7539.16
U102441,18,M,2021-10-15,500.0
U102442,18,F,2023-02-23,9966.28
U102443,29,O,2022-08-11,7085.16
U102444,49,F,2021-09-10,15944.31
U102445,64,F,2021-12-26,8698.65
U102446,58,F,2023-02-21,11163.27
U102447,51,F,2021-12-04,11382.36
U102448,58,F,2022-02-15,14614.68
U102449,26,F,2022-07-29,10771.82
U102450,61,M,2022-10-01,6505.71
U102451,64,F,2021-06-18,15686.13
U102452,22,M,2021-08-06,23539.87
U102453,42,O,2021-04-16,16027.73
U102454,61,M,2022-02-15,10121.44
U102455,42,M,2022-12-19,14014.83
U102456,61,F,2023-08-18,500.0
U102457,66,M,2023-08-02,13884.78
U102458,42,M,2021-05-24,11797.17
U102459,21,F,2022-12-15,7532.32
U102460,35,M,2023-08-17,8983.21
U102461,29,M,2023-04-30,11718.12
U102462,42,F,2023-11-12,22939.67
U102463,48,M,2022-07-05,23736.48
U102464,42,M,2022-05-08,7575.0
U102465,28,M,2022-11-30,10855.38
U102466,33,M,2021-12-11,11059.28
U102467,53,M,2022-08-23,21476.36
U102468,19,M,2021-05-15,16164.05
U102469,29,F,2021-11-22,15742.32
U102470,64,F,2023-09-20,19290.1
U102471,23,M,2023-03-12,10228.69
U102472,39,M,2021-12-01,25911.09
U102473,28,F,2022-06-29,14986.04
U102474,23,F,2021-12-02,8152.7
U102475,39,M,2023-01-11,13162.88
U102476,45,M,2023-10-27,24855.43
U102477,27,M,2021-11-01,11598.86
U102478,22,F,2021-11-01,22596.46
U102479,25,F,2022-03-22,9997.23
U102480,51,F,2022-11-05,8874.69
U102481,62,M,2023-11-24,20276.78
U102482,27,M,2021-12-26,8008.22
U102483,34,M,2022-03-02,21580.32
U102484,35,M,2022-02-23,17813.01
U102485,36,M,2023-06-20,8011.25
U102486,30,F,2021-12-23,14428.46
U102487,20,M,2021-12-30,10609.81
U102488,45,F,2021-08-23,17791.81
U102489,36,M,2022-05-31,30102.39
U102490,35,M,2021-12-23,12034.36
U102491,31,F,2022-11-08,19270.21
U102492,66,F,2022-01-26,15195.53
U102493,49,M,2022-01-28,15192.46
U102494,39,F,2021-11-06,13678.36
U102495,28,M,2021-08-24,8140.66
U102496,59,M,2023-11-29,17681.12
U102497,64,M,2021-11-07,12690.07
U102498,19,M,2021-10-25,7761.6
U102499,66,F,2022-06-21,23113.39
U102500,54,M,2022-07-16,15792.08
U102501,23,F,2021-12-31,13175.21
U102502,57,F,2022-09-17,25720.45
U102503,23,M,2022-10-27,500.0
U102504,20,M,2021-10-14,25182.57
U102505,23,M,2021-10-28,7958.5
U102506,41,F,2023-05-16,16692.26
U102507,50,F,2021-09-19,10295.49
U102508,39,F,2023-01-20,7615.99
U102509,24,M,2023-07-22,25511.09
U102510,28,M,2021-08-02,29849.73
U102511,62,F,2023-04-16,13230.19
U102512,68,M,2023-05-20,17683.8
U102513,57,F,2023-03-16,15455.93
U102514,23,M,2022-08-13,28844.05
U102515,60,M,2023-06-24,500.0
U102516,53,F,2023-07-01,18016.99
U102517,45,F,2022-11-17,9182.99
U102518,25,F,2023-05-05,500.0
U102519,69,M,2023-05-29,12115.76
U102520,41,F,2021-07-01,29784.39
U102521,20,F,2022-05-04,9751.61
U102522,28,F,2023-11-19,21326.12
U102523,38,F,2023-08-26,24589.38
U102524,21,F,2021-10-04,14898.43
U102525,34,F,2023-03-16,15963.64
U102526,42,M,2023-07-08,1269.62
U102527,67,M,2022-02-25,9270.69
U102528,22,F,2021-09-11,22256.06
U102529,47,M,2022-11-11,15485.43
U102530,65,M,2021-12-12,17938.73
U102531,59,F,2022-10-20,16065.26
U102532,66,M,2023-08-19,32536.03
U102533,26,F,2021-10-20,11555.84
U102534,59,F,2021-06-24,27843.28
U102535,68,M,2021-04-22,16068.03
U102536,34,F,2023-08-27,28553.59
U102537,43,M,2022-06-02,5200.18
U102538,45,F,2022-04-07,16477.22
U102539,43,F,2023-09-17,11850.51
U102540,33,M,2021-05-23,16115.78
U102541,68,M,2023-08-25,24779.01
U102542,67,M,2023-03-17,18030.48
U102543,37,M,2021-05-07,24763.06
U102544,59,M,2022-06-11,9638.23
U102545,38,O,2022-02-12,8417.32
U102546,59,M,2022-08-11,15128.84
U102547,48,F,2021-12-03,14690.78
U102548,42,M,2023-09-14,13513.13
U102549,24,O,2022-02-15,7330.95
U102550,52,M,2023-09-29,24589.21
U102551,34,M,2023-06-11,12097.3
U102552,29,F,2022-07-29,26408.62
U102553,28,M,2022-09-24,15101.95
U102554,69,F,2023-07-08,20187.43
U102555,23,M,2021-10-19,19461.68
U102556,59,F,2023-02-13,8405.8
U102557,63,F,2021-08-14,17937.62
U102558,19,F,2023-11-18,30426.66
U102559,48,M,2023-04-16,17012.9
U102560,48,M,2023-02-18,22210.21
U102561,36,M,2022-05-03,20546.17
U102562,52,M,2022-11-09,17456.4
U102563,39,M,2023-07-03,16491.83
U102564,40,F,2022-05-28,19378.52
U102565,40,F,2021-05-17,21106.26
U102566,59,F,2023-07-26,4182.69
U102567,50,M,2023-04-02,16978.42
U102568,37,M,2022-08-25,13527.38
U102569,66,F,2021-12-28,11867.79
U102570,59,M,2023-07-23,25367.72
U102571,66,M,2023-04-22,9134.83
U102572,55,M,2023-04-18,3841.85
U102573,38,F,2022-04-14,21365.73
U102574,58,O,2023-09-14,3636.85
U102575,35,M,2022-03-03,500.0
U102576,32,F,2022-10-16,22266.14
U102577,41,M,2023-01-18,16269.78
U102578,68,M,2021-08-18,18781.76
U102579,47,F,2021-09-29,11460.58
U102580,37,M,2021-10-15,3924.75
U102581,42,F,2021-07-27,5513.7
U102582,33,M,2023-04-20,12822.49
U102583,52,M,2021-08-25,4820.78
U102584,36,F,2023-06-15,17456.42
U102585,46,M,2023-01-16,11300.34
U102586,37,F,2022-06-12,16480.29
U102587,34,M,2021-12-10,16241.19
U102588,68,F,2022-05-21,18094.4
U102589,35,M,2022-06-08,18995.86
U102590,21,M,2022-12-02,12248.8
U102591,37,F,2022-05-07,16471.75
U102592,45,M,2022-08-29,16888.07
U102593,22,M,2022-08-26,500.0
U102594,33,O,2022-05-13,20172.21
U102595,26,F,2022-04-29,16199.54
U102596,44,F,2023-01-16,19512.39
U102597,55,F,2023-07-24,4705.25
U102598,68,F,2023-02-15,12473.81
U102599,38,F,2022-11-01,6267.76
U102600,62,F,2023-06-29,20956.81
U102601,29,M,2023-06-13,3759.07
U102602,58,M,2021-05-24,7570.76
U102603,47,F,2023-03-06,19274.51
U102604,57,F,2021-12-16,9965.0
U102605,57,M,2023-08-01,7572.87
U102606,45,M,2021-05-03,22253.76
U102607,31,M,2023-05-10,22581.69
U102608,45,F,2022-11-15,20776.57
U102609,60,F,2021-11-04,21789.68
U102610,68,M,2023-05-21,13147.37
U102611,66,F,2022-06-17,13363.26
U102612,27,F,2021-11-01,9815.35
U102613,49,F,2023-11-10,16341.83
U102614,23,M,2023-11-08,10776.81
U102615,52,F,2021-10-29,11535.47
U102616,69,F,2023-03-23,19799.2
U102617,20,F,2021-07-03,24476.31
U102618,52,M,2021-06-16,18186.08
U102619,67,F,2021-07-31,29354.53
U102620,62,F,2021-04-10,9355.88
U102621,38,M,2021-09-25,500.0
U102622,23,M,2022-11-26,20717.02
U102623,66,F,2021-04-14,8825.33
U102624,65,F,2023-01-01,12810.46
U102625,48,M,2022-05-13,841.63
U102626,68,M,2023-11-27,7806.32
U102627,18,M,2021-05-13,2982.18
U102628,50,F,2022-05-07,11525.57
U102629,20,O,2021-05-26,11843.59
U102630,66,M,2022-12-25,15719.68
U102631,53,M,2023-02-02,24917.78
U102632,65,M,2022-07-14,20415.25
U102633,47,M,2021-08-17,2022.64
U102634,22,F,2022-06-18,19864.12
U102635,19,F,2021-10-25,15894.04
U102636,35,M,2023-05-08,14217.39
U102637,56,M,2021-11-10,14818.4
U102638,25,M,2021-12-22,16636.42
U102639,62,F,2021-07-16,9464.91
U102640,30,F,2023-10-08,13541.19
U102641,43,F,2022-11-25,24471.51
U102642,28,M,2023-09-07,9368.75
U102643,42,F,2022-11-09,6760.9
U102644,41,M,2021-11-26,14506.34
U102645,18,F,2022-03-22,5955.47
U102646,47,F,2021-12-02,1217.74
U102647,58,F,2021-12-17,12244.26
U102648,66,F,2021-04-14,26588.98
U102649,35,M,2021-08-01,14691.17
U102650,63,F,2022-05-13,16428.62
U102651,63,M,2021-08-05,500.0
U102652,69,M,2023-10-17,18505.0
U102653,37,M,2022-01-02,15746.93
U102654,62,M,2022-07-14,9680.68
U102655,47,M,2021-05-18,16440.4
U102656,21,M,2022-08-01,16360.97
U102657,32,F,2023-06-12,6524.1
U102658,52,M,2021-12-30,17654.83
U102659,26,M,2021-05-25,24577.08
U102660,40,O,2023-11-17,13176.47
U102661,58,F,2023-10-01,8059.25
U102662,25,M,2022-03-01,13579.36
U102663,43,M,2022-06-12,21836.91
U102664,29,F,2022-06-18,5189.45
U102665,45,F,2023-09-06,19628.47
U102666,30,M,2022-05-27,9575.88
U102667,68,F,2022-05-31,16936.5
U102668,21,M,2021-08-31,10485.35
U102669,68,M,2022-11-19,10463.86
U102670,59,F,2022-12-30,27184.76
U102671,62,F,2023-09-14,3727.31
U102672,62,F,2022-06-01,18882.93
U102673,27,M,2022-03-14,28850.6
U102674,66,M,2023-03-05,20484.18
U102675,48,M,2021-12-23,4351.22
U102676,68,M,2021-06-06,4747.36
U102677,63,M,2023-06-17,8987.0
U102678,48,F,2022-05-26,16263.26
U102679,37,F,2022-01-28,16807.54
U102680,24,F,2023-11-15,4826.43
U102681,23,M,2023-06-12,8017.94
U102682,38,M,2022-11-14,8508.14
U102683,60,F,2023-07-22,13554.03
U102684,44,M,2022-12-23,30877.56
U102685,43,F,2023-07-13,7534.5
U102686,30,M,2021-07-16,7184.34
U102687,47,F,2022-04-30,5934.88
U102688,51,F,2023-01-17,20084.36
U102689,69,F,2021-11-07,14669.27
U102690,55,F,2023-11-15,7830.19
U102691,49,F,2022-05-03,12097.64
U102692,65,M,2022-02-08,8667.92
U102693,40,F,2021-10-08,17367.13
U102694,66,F,2023-05-01,36475.01
U102695,37,O,2022-05-08,19406.92
U102696,24,M,2021-11-18,14256.09
U102697,39,M,2021-10-20,9680.2
U102698,24,F,2023-06-15,4252.8
U102699,24,F,2021-04-29,20869.52
U102700,63,M,2023-03-12,20434.83
U102701,59,M,2022-11-18,11271.19
U102702,29,M,2023-05-30,24706.67
U102703,61,M,2023-07-10,15168.86
U102704,21,M,2023-03-30,21198.09
U102705,32,M,2023-07-24,17369.58
U102706,54,M,2021-12-22,13582.91
U102707,33,F,2022-05-02,7360.92
U102708,55,M,2022-11-19,13835.71
U102709,63,M,2022-06-20,21736.41
U102710,21,M,2022-04-25,10934.92
U102711,19,M,2023-06-07,18517.93
U102712,66,O,2023-02-17,6338.11
U102713,45,F,2021-07-30,21240.47
U102714,44,M,2023-11-21,17503.53
U102715,42,M,2021-05-18,5383.11
U102716,40,M,2021-05-11,13207.88
U102717,53,M,2023-04-01,22451.53
U102718,48,M,2023-01-25,4927.74
U102719,26,M,2023-05-16,6432.4
U102720,50,M,2022-06-07,14444.02
U102721,52,F,2023-05-09,32066.65
U102722,23,M,2021-10-27,9619.38
U102723,37,M,2022-11-22,18962.19
U102724,59,F,2021-05-08,17081.08
U102725,50,M,2021-08-27,10283.84
U102726,25,M,2022-11-08,16289.07
U102727,20,M,2022-05-03,11417.32
U102728,48,M,2023-11-09,12137.56
U102729,42,M,2023-09-28,1709.82
U102730,67,F,2022-07-30,14804.51
U102731,45,F,2022-08-31,22192.75
U102732,66,M,2022-11-11,15459.41
U102733,29,M,2023-09-06,23724.06
U102734,41,F,2021-09-09,19642.62
U102735,25,F,2022-11-03,14523.67
U102736,47,M,2022-09-03,9976.6
U102737,27,M,2022-11-06,11109.89
U102738,43,M,2022-08-07,3235.92
U102739,35,F,2022-03-14,12863.37
U102740,27,M,2021-11-21,16167.99
U102741,23,M,2022-06-18,28723.37
U102742,44,M,2023-06-25,19226.56
U102743,67,M,2021-08-06,8081.17
U102744,28,M,2023-03-01,3485.05
U102745,39,F,2023-11-17,13347.58
U102746,29,F,2023-10-26,21494.12
U102747,60,M,2021-11-12,13235.07
U102748,39,M,2022-11-22,19335.87
U102749,68,F,2023-11-11,13551.0
U102750,30,M,2021-10-06,20736.0
U102751,22,M,2023-02-10,2221.94
U102752,48,M,2021-04-28,27833.46
U102753,51,F,2021-08-01,6100.13
U102754,69,F,2023-10-17,21349.86
U102755,63,F,2022-02-01,12822.53
U102756,63,F,2022-04-26,14073.38
U102757,50,M,2023-06-19,13071.18
U102758,36,M,2023-01-04,17044.84
U102759,40,M,2022-08-13,18660.2
U102760,24,F,2023-07-14,23466.89
U102761,40,F,2022-01-01,26263.59
U102762,36,M,2023-03-09,17654.57
U102763,19,F,2021-06-06,28709.39
U102764,28,M,2021-10-16,15743.78
U102765,45,M,2022-03-27,23619.52
U102766,37,M,2023-08-08,18429.76
U102767,69,F,2023-11-09,10606.36
U102768,42,F,2023-07-14,16449.87
U102769,67,F,2022-08-05,19025.38
U102770,52,F,2021-11-05,14742.41
U102771,20,F,2023-07-07,18302.85
U102772,28,F,2022-01-15,21922.9
U102773,54,F,2023-10-17,14813.01
U102774,46,M,2023-03-20,500.0
U102775,33,F,2022-05-01,28426.16
U102776,45,F,2021-09-20,12619.27
U102777,64,F,2021-11-09,8413.76
U102778,38,M,2022-07-04,6007.12
U102779,20,F,2023-10-29,12308.43
U102780,34,F,2023-02-21,10498.02
U102781,66,M,2021-11-02,9103.92
U102782,57,O,2023-09-15,9542.99
U102783,61,M,2022-01-16,19237.94
U102784,65,M,2022-01-19,31242.91
U102785,24,M,2021-12-03,21564.57
U102786,32,F,2023-05-06,23980.79
U102787,21,F,2023-04-09,11980.72
U102788,18,M,2023-05-24,15837.32
U102789,61,F,2022-11-16,18411.86
U102790,66,M,2022-07-12,9723.54
U102791,26,M,2023-08-08,11594.16
U102792,55,F,2022-05-31,21836.42
U102793,45,F,2023-04-15,23722.34
U102794,21,F,2022-06-05,15539.28
U102795,65,F,2023-02-12,5438.74
U102796,63,O,2021-05-21,12635.26
U102797,47,M,2023-01-27,3469.35
U102798,54,M,2021-08-09,15601.62
